Dimension,Time
3600,0.204141
3600,0.192112
3600,0.186635
3600,0.214547
3600,0.204033

3700,0.213475
3700,0.228563
3700,0.218700
3700,0.225914
3700,0.191213
3700,0.196964
3700,0.202143
3700,0.207394
3700,0.231926
3700,0.217499
3700,0.192330
3700,0.223007
3700,0.223321
3700,0.187377
3700,0.212031
3700,0.214117
3700,0.191224
3700,0.199307
3700,0.212922
3700,0.205353
3700,0.172212
3700,0.198630
3700,0.232029
3700,0.233578
3700,0.203763
3700,0.198762
3700,0.188267
3700,0.186060
3700,0.200516
3700,0.212221
3700,0.195554
3700,0.213784
3700,0.210818
3700,0.199582
3700,0.213158
3700,0.191312
3700,0.213896
3700,0.203145
3700,0.190477
3700,0.218324
3700,0.198601
3700,0.203285
3700,0.187519
3700,0.205875
3700,0.190798
3700,0.240149
3700,0.217366
3700,0.205305
3700,0.230028
3700,0.200863

3800,0.194793
3800,0.215328
3800,0.211279
3800,0.212117
3800,0.239136
3800,0.231185
3800,0.227527
3800,0.202698
3800,0.231321
3800,0.226323
3800,0.219755
3800,0.241205
3800,0.210492
3800,0.212132
3800,0.206306
3800,0.222001
3800,0.241393
3800,0.242833
3800,0.225273
3800,0.247503
3800,0.233696
3800,0.239961
3800,0.232089
3800,0.212464
3800,0.202213
3800,0.202809
3800,0.235387
3800,0.190307
3800,0.208822
3800,0.214523
3800,0.214473
3800,0.211718
3800,0.236942
3800,0.209528
3800,0.231604
3800,0.210678
3800,0.224927
3800,0.189101
3800,0.221630
3800,0.228104
3800,0.225646
3800,0.227797
3800,0.233242
3800,0.260155
3800,0.227848
3800,0.221274
3800,0.222618
3800,0.222735
3800,0.213724
3800,0.178927

3900,0.223422
3900,0.242365
3900,0.212950
3900,0.214160
3900,0.238111
3900,0.238196
3900,0.249905
3900,0.242663
3900,0.241185
3900,0.255294
3900,0.236260
3900,0.217242
3900,0.253446
3900,0.245880
3900,0.257569
3900,0.223427
3900,0.249071
3900,0.241056
3900,0.235739
3900,0.199716
3900,0.240213
3900,0.246743
3900,0.203586
3900,0.208340
3900,0.241743
3900,0.241337
3900,0.238723
3900,0.238826
3900,0.236924
3900,0.228933
3900,0.232085
3900,0.193910
3900,0.236236
3900,0.237956
3900,0.216180
3900,0.243167
3900,0.214724
3900,0.210098
3900,0.232791
3900,0.225111
3900,0.230866
3900,0.194901
3900,0.268316
3900,0.209237
3900,0.279323
3900,0.239871
3900,0.236637
3900,0.214129
3900,0.213285
3900,0.244241

4000,0.250781
4000,0.237256
4000,0.246936
4000,0.217655
4000,0.234635
4000,0.213092
4000,0.251272
4000,0.262187
4000,0.228884
4000,0.227889
4000,0.258698
4000,0.263716
4000,0.248775
4000,0.243714
4000,0.215959
4000,0.246283
4000,0.239957
4000,0.229828
4000,0.254110
4000,0.231649
4000,0.254680
4000,0.216612
4000,0.223209
4000,0.257746
4000,0.254441
4000,0.243711
4000,0.225699
4000,0.235916
4000,0.233083
4000,0.234103
4000,0.237962
4000,0.233229
4000,0.223022
4000,0.231969
4000,0.245276
4000,0.253920
4000,0.226922
4000,0.213018
4000,0.262910
4000,0.248829
4000,0.261797
4000,0.233068
4000,0.236491
4000,0.261555
4000,0.252662
4000,0.254187
4000,0.227971
4000,0.233795
4000,0.241134
4000,0.247026

4100,0.238478
4100,0.267048
4100,0.248770
4100,0.254228
4100,0.282287
4100,0.259401
4100,0.260262
4100,0.246645
4100,0.244484
4100,0.235720
4100,0.255262
4100,0.243487
4100,0.234774
4100,0.255841
4100,0.243474
4100,0.265684
4100,0.259050
4100,0.263536
4100,0.255672
4100,0.242003
4100,0.262881
4100,0.224475
4100,0.224650
4100,0.259468
4100,0.248240
4100,0.245980
4100,0.261691
4100,0.247844
4100,0.250362
4100,0.261654
4100,0.230229
4100,0.271127
4100,0.235606
4100,0.242215
4100,0.232766
4100,0.239560
4100,0.249919
4100,0.258974
4100,0.229293
4100,0.233774
4100,0.261884
4100,0.241208
4100,0.265951
4100,0.255862
4100,0.278302
4100,0.230278
4100,0.252651
4100,0.238026
4100,0.261230
4100,0.248476

4200,0.263926
4200,0.280383
4200,0.278313
4200,0.292043
4200,0.268950
4200,0.300906
4200,0.289455
4200,0.234659
4200,0.253295
4200,0.251329
4200,0.283178
4200,0.282212
4200,0.267065
4200,0.262645
4200,0.276136
4200,0.254933
4200,0.273232
4200,0.247685
4200,0.245415
4200,0.267819
4200,0.267577
4200,0.265797
4200,0.250710
4200,0.244253
4200,0.258483
4200,0.236117
4200,0.270321
4200,0.288514
4200,0.258309
4200,0.272242
4200,0.264352
4200,0.259279
4200,0.271131
4200,0.268842
4200,0.250603
4200,0.278933
4200,0.271189
4200,0.252390
4200,0.259154
4200,0.274997
4200,0.277460
4200,0.275470
4200,0.256170
4200,0.256412
4200,0.270581
4200,0.283248
4200,0.278961
4200,0.278083
4200,0.306503
4200,0.237338

4300,0.290555
4300,0.291670
4300,0.286163
4300,0.279869
4300,0.282220
4300,0.284857
4300,0.270353
4300,0.267835
4300,0.313682
4300,0.298175
4300,0.303071
4300,0.266009
4300,0.281180
4300,0.274280
4300,0.304339
4300,0.299117
4300,0.265194
4300,0.268552
4300,0.280520
4300,0.257414
4300,0.283778
4300,0.283846
4300,0.295832
4300,0.264492
4300,0.272870
4300,0.276264
4300,0.291765
4300,0.285574
4300,0.288619
4300,0.294029
4300,0.283292
4300,0.272723
4300,0.268993
4300,0.284818
4300,0.283304
4300,0.284678
4300,0.267912
4300,0.279969
4300,0.239412
4300,0.281569
4300,0.271783
4300,0.281372
4300,0.279752
4300,0.285929
4300,0.270565
4300,0.283542
4300,0.274150
4300,0.267689
4300,0.255428
4300,0.248633

4400,0.285092
4400,0.280764
4400,0.275181
4400,0.297041
4400,0.308622
4400,0.294856
4400,0.296130
4400,0.296064
4400,0.284458
4400,0.270266
4400,0.295610
4400,0.291690
4400,0.275146
4400,0.310298
4400,0.283909
4400,0.272565
4400,0.295619
4400,0.278500
4400,0.281480
4400,0.310057
4400,0.305042
4400,0.293743
4400,0.284355
4400,0.289518
4400,0.312518
4400,0.317002
4400,0.305168
4400,0.281592
4400,0.289464
4400,0.258960
4400,0.292142
4400,0.296097
4400,0.295270
4400,0.290738
4400,0.328218
4400,0.302377
4400,0.255163
4400,0.309048
4400,0.286158
4400,0.276172
4400,0.309422
4400,0.300710
4400,0.266975
4400,0.298472
4400,0.308078
4400,0.282883
4400,0.267336
4400,0.283143
4400,0.314488
4400,0.301396

4500,0.290873
4500,0.287842
4500,0.346235
4500,0.348794
4500,0.372528
4500,0.324405
4500,0.300013
4500,0.298117
4500,0.341130
4500,0.297159
4500,0.287931
4500,0.295764
4500,0.330995
4500,0.359280
4500,0.402251
4500,0.395881
4500,0.375525
4500,0.359273
4500,0.328868
4500,0.346978
4500,0.312277
4500,0.297308
4500,0.292458
4500,0.299748
4500,0.358772
4500,0.314797
4500,0.305856
4500,0.277998
4500,0.333127
4500,0.306470
4500,0.318697
4500,0.301304
4500,0.315737
4500,0.335949
4500,0.331700
4500,0.325285
4500,0.323618
4500,0.286179
4500,0.282589
4500,0.328362
4500,0.338579
4500,0.283393
4500,0.307567
4500,0.299055
4500,0.260785
4500,0.289702
4500,0.314442
4500,0.339972
4500,0.323126
4500,0.335771

4600,0.320628
4600,0.305705
4600,0.312897
4600,0.298934
4600,0.331044
4600,0.335675
4600,0.349329
4600,0.315040
4600,0.309898
4600,0.323855
4600,0.314449
4600,0.307266
4600,0.327520
4600,0.326742
4600,0.308607
4600,0.324250
4600,0.303490
4600,0.322273
4600,0.297095
4600,0.283252
4600,0.330455
4600,0.318781
4600,0.337985
4600,0.338186
4600,0.322871
4600,0.299713
4600,0.313272
4600,0.329501
4600,0.328445
4600,0.345992
4600,0.325354
4600,0.325613
4600,0.344193
4600,0.292349
4600,0.313175
4600,0.312119
4600,0.348094
4600,0.312165
4600,0.318527
4600,0.346776
4600,0.331640
4600,0.312714
4600,0.307414
4600,0.315469
4600,0.359655
4600,0.314149
4600,0.311701
4600,0.308661
4600,0.318831
4600,0.327836

4700,0.341363
4700,0.313391
4700,0.355130
4700,0.384817
4700,0.351414
4700,0.310883
4700,0.339308
4700,0.334078
4700,0.325103
4700,0.337272
4700,0.343914
4700,0.322810
4700,0.320358
4700,0.339402
4700,0.317642
4700,0.334805
4700,0.305712
4700,0.334594
4700,0.299141
4700,0.352483
4700,0.316200
4700,0.335300
4700,0.293824
4700,0.333261
4700,0.318335
4700,0.340278
4700,0.336500
4700,0.328581
4700,0.341887
4700,0.354355
4700,0.312350
4700,0.352360
4700,0.336972
4700,0.373490
4700,0.346965
4700,0.326268
4700,0.341678
4700,0.333181
4700,0.330094
4700,0.324799
4700,0.348761
4700,0.309828
4700,0.311894
4700,0.347812
4700,0.311201
4700,0.357323
4700,0.349570
4700,0.354949
4700,0.310515
4700,0.332774

4800,0.336236
4800,0.373237
4800,0.336070
4800,0.344123
4800,0.361090
4800,0.335997
4800,0.338183
4800,0.335998
4800,0.336839
4800,0.370386
4800,0.367915
4800,0.358047
4800,0.355251
4800,0.374868
4800,0.350390
4800,0.333364
4800,0.378727
4800,0.350057
4800,0.347444
4800,0.310400
4800,0.333383
4800,0.370157
4800,0.335476
4800,0.351376
4800,0.349918
4800,0.342418
4800,0.358985
4800,0.350895
4800,0.334898
4800,0.319163
4800,0.363112
4800,0.329520
4800,0.354873
4800,0.348600
4800,0.326631
4800,0.329608
4800,0.321035
4800,0.350813
4800,0.344200
4800,0.344494
4800,0.314360
4800,0.356833
4800,0.379788
4800,0.341029
4800,0.331259
4800,0.329207
4800,0.337822
4800,0.351433
4800,0.335531
4800,0.348849

4900,0.351482
4900,0.356978
4900,0.361517
4900,0.397458
4900,0.343857
4900,0.361459
4900,0.323096
4900,0.368131
4900,0.357134
4900,0.367401
4900,0.357088
4900,0.340241
4900,0.341021
4900,0.390679
4900,0.375577
4900,0.391331
4900,0.365554
4900,0.368062
4900,0.340257
4900,0.342831
4900,0.350321
4900,0.396800
4900,0.356155
4900,0.348777
4900,0.387836
4900,0.387664
4900,0.369105
4900,0.324755
4900,0.369620
4900,0.353267
4900,0.374541
4900,0.336530
4900,0.363129
4900,0.352179
4900,0.346114
4900,0.350489
4900,0.332298
4900,0.349800
4900,0.372906
4900,0.373238
4900,0.358618
4900,0.345382
4900,0.396785
4900,0.396294
4900,0.356076
4900,0.351008
4900,0.335827
4900,0.364231
4900,0.357369
4900,0.373453

5000,0.351935
5000,0.400351
5000,0.417242
5000,0.386518
5000,0.389784
5000,0.383028
5000,0.367583
5000,0.352866
5000,0.372060
5000,0.387988
5000,0.393621
5000,0.363208
5000,0.372687
5000,0.369823
5000,0.332719
5000,0.380016
5000,0.346574
5000,0.358184
5000,0.342412
5000,0.389207
5000,0.404316
5000,0.394455
5000,0.406406
5000,0.380725
5000,0.395272
5000,0.384880
5000,0.373118
5000,0.370079
5000,0.372745
5000,0.367534
5000,0.374229
5000,0.399004
5000,0.373519
5000,0.401759
5000,0.419423
5000,0.370322
5000,0.364226
5000,0.366638
5000,0.365946
5000,0.423593
5000,0.398058
5000,0.343462
5000,0.393323
5000,0.387325
5000,0.385374
5000,0.405788
5000,0.370466
5000,0.361820
5000,0.374871
5000,0.413413


