Dimension,Time
1700,0.069106
1700,0.079939
1700,0.056647
1700,0.072453
1700,0.069920
1700,0.066636
1700,0.051485
1700,0.067965
1700,0.069026
1700,0.064947
1700,0.063237
1700,0.053702
1700,0.059526
1700,0.061319
1700,0.063714
1700,0.060164
1700,0.065221
1700,0.071340
1700,0.058975
1700,0.064208
1700,0.059622
1700,0.062608
1700,0.058697
1700,0.052922
1700,0.062538
1700,0.072428
1700,0.073352
1700,0.056239
1700,0.063981
1700,0.068603
1700,0.067395

1800,0.073209
1800,0.072990
1800,0.069455
1800,0.075395
1800,0.075126
1800,0.070969
1800,0.068263
1800,0.074272
1800,0.070936
1800,0.079003
1800,0.082652
1800,0.068685
1800,0.076263
1800,0.082022
1800,0.070289
1800,0.086593
1800,0.085478
1800,0.072166
1800,0.080905
1800,0.074384
1800,0.078645
1800,0.083190
1800,0.074546
1800,0.067930
1800,0.080088
1800,0.083106
1800,0.083389
1800,0.073232
1800,0.079439
1800,0.077030
1800,0.076121
1800,0.078093
1800,0.074868
1800,0.083399
1800,0.076885
1800,0.073279
1800,0.081562
1800,0.083271
1800,0.081374
1800,0.063458
1800,0.077230
1800,0.079474
1800,0.084695
1800,0.081370
1800,0.076739
1800,0.081085
1800,0.074746
1800,0.079789
1800,0.064587
1800,0.086620

1900,0.101082
1900,0.090880
1900,0.078364
1900,0.089429
1900,0.080653
1900,0.089609
1900,0.077228
1900,0.090302
1900,0.099384
1900,0.089204
1900,0.094847
1900,0.078804
1900,0.081758
1900,0.095426
1900,0.075607
1900,0.091005
1900,0.094008
1900,0.075970
1900,0.083089
1900,0.085846
1900,0.083932
1900,0.090193
1900,0.094364
1900,0.097426
1900,0.087746
1900,0.075120
1900,0.102124
1900,0.101713
1900,0.094881
1900,0.082683
1900,0.086175
1900,0.089427
1900,0.089299
1900,0.083278
1900,0.102876
1900,0.088706
1900,0.083202
1900,0.082035
1900,0.086377
1900,0.075094
1900,0.079071
1900,0.081511
1900,0.085808
1900,0.094103
1900,0.083649
1900,0.084546
1900,0.087307
1900,0.103210
1900,0.093990
1900,0.080415

2000,0.102595
2000,0.109126
2000,0.095900
2000,0.092395
2000,0.102153
2000,0.098262
2000,0.093530
2000,0.105434
2000,0.081523
2000,0.103893
2000,0.109374
2000,0.093633
2000,0.083282
2000,0.105530
2000,0.092399
2000,0.100435
2000,0.089948
2000,0.085373
2000,0.088796
2000,0.094949
2000,0.094723
2000,0.102454
2000,0.087927
2000,0.082632
2000,0.097810
2000,0.098113
2000,0.087564
2000,0.085156
2000,0.099627
2000,0.107356
2000,0.108269
2000,0.104362
2000,0.087556
2000,0.097366
2000,0.092276
2000,0.099011
2000,0.101346
2000,0.089154
2000,0.100662
2000,0.100127
2000,0.092064
2000,0.105298
2000,0.081605
2000,0.102008
2000,0.111317
2000,0.092347
2000,0.091530
2000,0.107635
2000,0.093587
2000,0.100078

2100,0.102784
2100,0.112079
2100,0.114466
2100,0.120192
2100,0.098903
2100,0.115897
2100,0.104241
2100,0.099414
2100,0.125403
2100,0.107137
2100,0.109463
2100,0.110026
2100,0.110732
2100,0.120382
2100,0.117058
2100,0.104257
2100,0.117159
2100,0.107726
2100,0.099173
2100,0.116016
2100,0.103113
2100,0.111936
2100,0.112724
2100,0.090360
2100,0.131643
2100,0.121130
2100,0.123641
2100,0.102117
2100,0.109650
2100,0.109336
2100,0.114889
2100,0.109458
2100,0.103845
2100,0.111191
2100,0.121123
2100,0.110915
2100,0.102866
2100,0.103485
2100,0.106947
2100,0.116122
2100,0.099868
2100,0.105684
2100,0.111433
2100,0.112665
2100,0.108771
2100,0.097848
2100,0.116016
2100,0.110420
2100,0.108316
2100,0.101965

2200,0.120552
2200,0.129629
2200,0.141280
2200,0.113955
2200,0.128944
2200,0.120757
2200,0.129025
2200,0.134170
2200,0.117643
2200,0.133467
2200,0.113192
2200,0.118507
2200,0.134066
2200,0.138893
2200,0.114565
2200,0.125593
2200,0.125860
2200,0.118831
2200,0.114564
2200,0.123638
2200,0.139022
2200,0.123084
2200,0.122395
2200,0.120131
2200,0.135184
2200,0.112139
2200,0.138420
2200,0.139559
2200,0.132683
2200,0.129796
2200,0.141505
2200,0.135806
2200,0.135238
2200,0.132278
2200,0.125921
2200,0.124351
2200,0.132195
2200,0.116319
2200,0.122791
2200,0.125495
2200,0.121477
2200,0.115661
2200,0.123556
2200,0.114491
2200,0.117585
2200,0.121664
2200,0.131374
2200,0.116250
2200,0.122482
2200,0.124603

2300,0.145343
2300,0.138249
2300,0.145420
2300,0.145164
2300,0.149390
2300,0.141828
2300,0.138512
2300,0.141006
2300,0.143087
2300,0.148389
2300,0.153073
2300,0.131433
2300,0.135036
2300,0.132051
2300,0.147469
2300,0.149315
2300,0.131779
2300,0.132394
2300,0.143308
2300,0.139136
2300,0.136718
2300,0.130691
2300,0.131694
2300,0.123957
2300,0.142017
2300,0.146175
2300,0.141121
2300,0.137902
2300,0.136706
2300,0.149772
2300,0.134326
2300,0.147689
2300,0.139493
2300,0.146805
2300,0.128206
2300,0.146587
2300,0.149407
2300,0.145937
2300,0.141188
2300,0.129613
2300,0.137633
2300,0.136920
2300,0.135921
2300,0.139756
2300,0.134910
2300,0.143005
2300,0.138070
2300,0.144844
2300,0.133471
2300,0.144518

2400,0.154401
2400,0.150958
2400,0.144414
2400,0.154724
2400,0.168086
2400,0.162144
2400,0.156352
2400,0.150661
2400,0.158924
2400,0.144682
2400,0.151435
2400,0.148805
2400,0.146102
2400,0.156302
2400,0.152756
2400,0.147375
2400,0.143454
2400,0.149321
2400,0.145607
2400,0.143978
2400,0.159839
2400,0.150861
2400,0.149487
2400,0.149803
2400,0.165022
2400,0.153061
2400,0.163914
2400,0.160251
2400,0.152368
2400,0.140740
2400,0.178974
2400,0.139072
2400,0.163628
2400,0.149601
2400,0.142257
2400,0.141382
2400,0.166548
2400,0.143208
2400,0.151059
2400,0.172610
2400,0.147380
2400,0.178922
2400,0.153749
2400,0.147403
2400,0.134210
2400,0.151601
2400,0.150705
2400,0.147654
2400,0.140836
2400,0.163956

2500,0.168262
2500,0.174653
2500,0.153375
2500,0.157565
2500,0.161312
2500,0.167524
2500,0.161081
2500,0.176323
2500,0.161912
2500,0.161388
2500,0.174995
2500,0.167180
2500,0.167964
2500,0.161810
2500,0.154595
2500,0.181292
2500,0.181454
2500,0.167081
2500,0.175363
2500,0.163091
2500,0.166472
2500,0.164675
2500,0.170386
2500,0.158964
2500,0.155013
2500,0.150564
2500,0.161997
2500,0.165929
2500,0.171388
2500,0.165988
2500,0.162106
2500,0.159221
2500,0.162170
2500,0.162414
2500,0.156173
2500,0.159104
2500,0.154627
2500,0.172926
2500,0.176073
2500,0.174220
2500,0.162514
2500,0.173309
2500,0.157093
2500,0.156818
2500,0.171795
2500,0.170326
2500,0.162809
2500,0.167424
2500,0.174979
2500,0.161780

2600,0.192714
2600,0.169824
2600,0.185779
2600,0.175403
2600,0.183553
2600,0.181839
2600,0.184968
2600,0.185061
2600,0.183171
2600,0.178372
2600,0.191125
2600,0.185001
2600,0.195739
2600,0.169824
2600,0.171527
2600,0.184658
2600,0.179121
2600,0.178434
2600,0.174643
2600,0.183333
2600,0.200504
2600,0.166935
2600,0.171964
2600,0.178105
2600,0.182964
2600,0.164870
2600,0.185460
2600,0.191850
2600,0.189993
2600,0.177642
2600,0.202640
2600,0.196129
2600,0.192000
2600,0.208087
2600,0.181491
2600,0.176136
2600,0.195398
2600,0.179596
2600,0.186528
2600,0.221055
2600,0.238492
2600,0.174360
2600,0.204354
2600,0.181116
2600,0.183219
2600,0.181038
2600,0.188694
2600,0.189668
2600,0.176176
2600,0.170775

2700,0.195675
2700,0.199110
2700,0.190333
2700,0.219034
2700,0.192603
2700,0.221119
2700,0.187353
2700,0.202430
2700,0.191866
2700,0.201399
2700,0.195643
2700,0.183677
2700,0.190955
2700,0.183476
2700,0.195535
2700,0.197974
2700,0.204639
2700,0.192317
2700,0.192208
2700,0.221740
2700,0.198101
2700,0.194288
2700,0.202119
2700,0.203219
2700,0.201589
2700,0.209534
2700,0.212669
2700,0.223126
2700,0.192444
2700,0.186281
2700,0.187034
2700,0.205294
2700,0.192373
2700,0.204413
2700,0.202866
2700,0.199205
2700,0.199834
2700,0.190957
2700,0.196502
2700,0.214993
2700,0.204825
2700,0.191849
2700,0.186956
2700,0.201473
2700,0.187726
2700,0.205938
2700,0.204474
2700,0.197213
2700,0.188423
2700,0.193797

2800,0.230818
2800,0.213357
2800,0.203803
2800,0.216802
2800,0.224452
2800,0.207728
2800,0.214221
2800,0.241171
2800,0.214033
2800,0.219517
2800,0.222049
2800,0.232102
2800,0.234245
2800,0.226654
2800,0.214657
2800,0.213000
2800,0.214644
2800,0.222736
2800,0.212945
2800,0.208871
2800,0.214940
2800,0.217089
2800,0.198405
2800,0.217522
2800,0.214080
2800,0.197614
2800,0.210109
2800,0.206215
2800,0.219860
2800,0.215647
2800,0.214293
2800,0.205292
2800,0.219994
2800,0.212766
2800,0.213604
2800,0.236660
2800,0.206751
2800,0.225500
2800,0.222778
2800,0.220614
2800,0.218331
2800,0.212692
2800,0.224430
2800,0.221709
2800,0.216778
2800,0.208209
2800,0.242570
2800,0.223124
2800,0.229774
2800,0.218784

2900,0.246109
2900,0.231813
2900,0.241392
2900,0.234627
2900,0.362511
2900,0.240003
2900,0.226162
2900,0.242099
2900,0.241506
2900,0.245644
2900,0.235870
2900,0.230311
2900,0.244244
2900,0.227267
2900,0.230188
2900,0.235278
2900,0.240008
2900,0.237242
2900,0.229391
2900,0.237457
2900,0.248102
2900,0.223049
2900,0.240066
2900,0.242114
2900,0.221617
2900,0.214184
2900,0.240227
2900,0.228237
2900,0.227094
2900,0.221580
2900,0.228325
2900,0.255763
2900,0.264962
2900,0.223825
2900,0.232993
2900,0.229399
2900,0.222608
2900,0.232511
2900,0.221928
2900,0.219097
2900,0.238039
2900,0.242526
2900,0.236483
2900,0.220014
2900,0.250678
2900,0.223095
2900,0.240419
2900,0.233368
2900,0.229537
2900,0.223245

3000,0.273604
3000,0.243377
3000,0.255483
3000,0.252148
3000,0.234204
3000,0.258078
3000,0.252434
3000,0.240105
3000,0.243066
3000,0.247561
3000,0.240719
3000,0.239012
3000,0.249770
3000,0.247968
3000,0.254561
3000,0.253895
3000,0.263571
3000,0.254508
3000,0.242998
3000,0.247947
3000,0.261266
3000,0.244627
3000,0.258309
3000,0.251619
3000,0.248462
3000,0.248131
3000,0.252232
3000,0.245289
3000,0.289562
3000,0.242726
3000,0.275306
3000,0.293332
3000,0.310320
3000,0.299133
3000,0.268215
3000,0.267984
3000,0.241522
3000,0.245011
3000,0.242546
3000,0.243495
3000,0.256447
3000,0.251285
3000,0.244978
3000,0.244433
3000,0.272541
3000,0.249489
3000,0.246391
3000,0.265655
3000,0.244550
3000,0.241408

3100,0.254790
3100,0.266592
3100,0.286534
3100,0.261104
3100,0.285965
3100,0.270897
3100,0.270648
3100,0.275004
3100,0.275759
3100,0.285457
3100,0.266215
3100,0.272393
3100,0.279968
3100,0.265709
3100,0.283856
3100,0.263345
3100,0.279107
3100,0.253500
3100,0.255625
3100,0.252433
3100,0.265471
3100,0.265490
3100,0.274522
3100,0.260598
3100,0.283717
3100,0.266313
3100,0.268733
3100,0.257591
3100,0.283708
3100,0.275108
3100,0.267825
3100,0.264956
3100,0.251806
3100,0.266596
3100,0.272776
3100,0.270885
3100,0.274609
3100,0.257552
3100,0.276306
3100,0.258794
3100,0.283027
3100,0.270305
3100,0.282682
3100,0.257781
3100,0.294172
3100,0.267664
3100,0.289656
3100,0.271861
3100,0.266609
3100,0.257770

3200,0.289494
3200,0.290367
3200,0.308488
3200,0.271671
3200,0.320120
3200,0.309547
3200,0.300271
3200,0.275033
3200,0.293087
3200,0.279549
3200,0.304646
3200,0.278439
3200,0.269949
3200,0.285317
3200,0.290479
3200,0.276899
3200,0.288143
3200,0.286234
3200,0.304330
3200,0.303715
3200,0.291180
3200,0.297586
3200,0.285607
3200,0.281175
3200,0.290546
3200,0.284283
3200,0.280610
3200,0.295496
3200,0.286959
3200,0.280643
3200,0.306270
3200,0.280182
3200,0.284138
3200,0.296297
3200,0.275872
3200,0.297621
3200,0.290813
3200,0.296138
3200,0.271626
3200,0.285529
3200,0.293550
3200,0.324251
3200,0.291764
3200,0.278325
3200,0.285935
3200,0.272556
3200,0.297829
3200,0.271121
3200,0.296755
3200,0.297035

3300,0.306285
3300,0.310479
3300,0.299491
3300,0.325056
3300,0.330339
3300,0.291091
3300,0.319143
3300,0.319313
3300,0.310485
3300,0.310177
3300,0.308393
3300,0.311740
3300,0.308480
3300,0.321710
3300,0.303533
3300,0.322275
3300,0.310531
3300,0.297419
3300,0.322638
3300,0.295612
3300,0.302488
3300,0.286743
3300,0.330826
3300,0.317610
3300,0.305113
3300,0.318187
3300,0.298709
3300,0.308972
3300,0.312844
3300,0.311751
3300,0.305033
3300,0.294132
3300,0.333392
3300,0.318467
3300,0.315604
3300,0.313251
3300,0.300778
3300,0.312385
3300,0.321428
3300,0.313156
3300,0.303582
3300,0.331207
3300,0.299312
3300,0.294014
3300,0.313061
3300,0.311000
3300,0.296272
3300,0.304979
3300,0.324283
3300,0.311099

3400,0.342841
3400,0.320875
3400,0.348836
3400,0.344221
3400,0.350503
3400,0.313772
3400,0.330298
3400,0.328952
3400,0.342440
3400,0.336882
3400,0.356568
3400,0.337238
3400,0.329222
3400,0.328389
3400,0.333796
3400,0.325946
3400,0.316100
3400,0.318276
3400,0.322450
3400,0.321862
3400,0.321019
3400,0.322054
3400,0.333002
3400,0.344105
3400,0.344075
3400,0.319281
3400,0.318233
3400,0.352608
3400,0.315666
3400,0.307689
3400,0.325522
3400,0.324325
3400,0.318124
3400,0.314227
3400,0.339662
3400,0.333885
3400,0.329382
3400,0.326509
3400,0.335072
3400,0.318389
3400,0.319005
3400,0.317598
3400,0.338482
3400,0.345069
3400,0.329252
3400,0.329705
3400,0.344129
3400,0.355765
3400,0.337258
3400,0.327865

3500,0.361957
3500,0.350103
3500,0.359314
3500,0.331627
3500,0.340590
3500,0.358830
3500,0.365199
3500,0.355700
3500,0.367254
3500,0.365248
3500,0.364551
3500,0.350021
3500,0.350698
3500,0.334238
3500,0.376046
3500,0.364347
3500,0.366407
3500,0.343028
3500,0.342030
3500,0.330977
3500,0.372269
3500,0.351605
3500,0.346627
3500,0.349647
3500,0.357203
3500,0.330223
3500,0.336392
3500,0.341487
3500,0.344423
3500,0.373090
3500,0.337294
3500,0.340138
3500,0.359969
3500,0.357417
3500,0.356114
3500,0.355288
3500,0.353348
3500,0.359971
3500,0.355934
3500,0.345053
3500,0.362138
3500,0.343385
3500,0.352300
3500,0.342281
3500,0.352982
3500,0.339590
3500,0.353742
3500,0.346908
3500,0.345681
3500,0.347711

3600,0.375544
3600,0.372740
3600,0.385530
3600,0.349811
3600,0.379160
3600,0.383783
3600,0.395636
3600,0.366393
3600,0.374284
3600,0.396737
3600,0.386949
3600,0.372969
3600,0.358027
3600,0.354706
3600,0.369132
3600,0.366668
3600,0.378232
3600,0.372210
3600,0.380379
3600,0.363766
3600,0.375183
3600,0.356927
3600,0.374932
3600,0.373368
3600,0.380837
3600,0.367310
3600,0.363158
3600,0.398769
3600,0.362293
3600,0.367523
3600,0.358267
3600,0.371787
3600,0.364959
3600,0.379555
3600,0.392139
3600,0.365416
3600,0.367822
3600,0.369457
3600,0.361146
3600,0.368405
3600,0.366106
3600,0.353407
3600,0.381819
3600,0.386328
3600,0.376536
3600,0.379833
3600,0.350233
3600,0.369321
